CustomerService,FiturAplikasi,UserExperience,Verifikasi,content
-1,1,0,0,"Akun saya terblokir karena salah PIN, saat saya ingin reset PIN melalui aplikasi, saya diarahkan reset pin melalui telfon ke kontak Link aja. Setelah saya telfon hanya dijawab oleh panggilan otomatis dan diarahkan untuk mengirim data pribadi yang terhubung di akun link aja melalui email. Setelah saya kirim email sudah 2 kali dari bulan lalu tidak ada balasan. Tolong bantuannya untuk costumer service link aja. Jika kendala sudah terselsaikan bintang saya kembalikan 5 lagi. Terimakasih."
0,1,1,0,"aplikasi ini emang the best banget, suka sama fitur- fitur nya yang lengkap dan mudah dipahami untuk yang baru download:))) sangat praktis di era seperti ini"
0,0,-1,0,"Setelah LinkAja menerapkan biaya topup ke aplikasi ini, maka hampir tak pernah saya gunakan aplikasi ini. Sungguh menjadi tidak semenarik sebelumnya."
0,-1,-1,-1,Kenapa akun saya tdk dapat di akses.. dan juga lama skli menunggu utk upgrade ke full service. Email sy jg belum terverifikasi. Padahal semua nya sudah di daftar. Aneh sekali aplikasi ini
-1,-1,-1,-1,"Ini apk lemot kerjannya, udah complain ttp aja ga di bales... Katanya upgrade 1x24 jam ini udah 5 harian masih belom bisa, gimana sih ? Lemot bgt bikin ga nyaman, saran, kalo mau isi saldo dikit aja, jgn banyak banyak, ntar duit g bs keluar gr gr g bisa di upgrade, ajg bgt"
-1,-1,-1,0,Aplikasi macam apa ini saya udah komplen di dm tetep gak d respon . Di email Tetep gak di respon . Saldo saya 1 jt udah sukses masuk linkaja tapi gak di buka . Reset pin tetep aja gak bisa .mau bikin akun baru keterangan nya saldo dan data hangus. Jawab dong ini gmna saya gak bisa buka aplikasinya saldo saya udah masuk saya butuh saldonya .jauh2 komplen ke kantor telkom ehh alesanya udah beda kantor . D suruh kekantor linkaja lngsung . Udah d lokasi alamat tapi gak ada kantor linkaja parah bgt
0,1,1,1,"Aplikasinya bagus banget, tampilannya juga bagus dan gak ribet. Cara nya mudah banget dan fitur fiturnya mudah dimengerti buat org yg baru pertama kali pinjol (pinjam online), untuk pengajuan dan pencairannya pun cepat."
0,1,1,0,"Tampilan aplikasi simpel, enak banget kalau beli pulsa pake metode pembayaran linkaja, soalnya banyak promonya"
0,0,-1,-1,"Untuk upgrade akun dari basic menghabiskan waktu yang lama, tidak praktis !"
0,0,1,0,"Aplikasi yang cocok banget dijadiin dompet digital di zaman sekarang, banyak penggunanya, caranya juga mudah. Aplikasi ter worth it ð"
-1,-1,-1,0,"Aplikasi busuk!!!! Beli token listrik 100rb saldo sudah kepotong tapi sampai 4 hari masih terpending. Telfon CS yg ada emosi, pulsa sampe habis tapi tidak bisa terhunbung ke CS sama sekali, kirim email katanya emailnya sudah tidak aktif, lah terus ini komplain nya gimana???!!!"
0,1,1,0,"aplikasinya sangat membantu sekali, segala jenis pembayaran lengkap fiturnya juga banyak dan keren, stiap bulannya banyak diskon"
-1,0,-1,0,Pelayanan buruk. Tidak bisa ngobrol langsung dgn cs. Apabila ada kendala saat pengisian saldo atau pembelian yang pending. Saldo tidak kembali karna susah melaporkan ke cs. Live chat gak berpungsi. Selalu di suruh nunggu. Tetapi tetap tidak bisa ngobrol sama sekali
-1,-1,-1,0,"Error parah, aku top up gak masuk2 dananya trus aku log out, mau login lagi malah gabisa Udh hubungi call center tapi gaada solusi, boot semua nih kayaknya Tolong dong diperbaiki"
0,1,1,0,Asli apk nya bagus banget. Banyak fitur yang bisa dipakai. Bahkan bisa untuk pendidikan. Fitur nya juga mudah dipahami. Ada juga fitur-fitur syariah. Bagus banget apk nya. Semoga terus berkembang ya link ajaðð
-1,-1,-1,0,"Saya tidak pernah mengganti kode pin ,kenapa tiba tiba salah,dan harus menghubungi call center, dan di kolom email tidak tersedia, kenapa harus minta di telpon? Apa lagi manja yah aplikasi kelas nasional? Kenapa harus swasta yang lebih baik? Kenapa harus ribet dan tidak semudah aplikasi ovo dan lainnya. Apakah ini sebuah konspirasi link aja ? Sudah saya buat untuk video di Tiktok,instastory, dan youtube mengenai masalah ini,smoga link aja ada tanggapan serius dan tidak berdampak ke pengguna lain"
0,-1,-1,0,"Setelah beli token listrik tidak ada riwayat pembelian, jadi mau isi token ga bisa, mana isi 200rb, balikin saldo gue woy, ditelpon pada sibuk semua, buang2 pulsa gue aja"
-1,-1,-1,0,"Sumpah paling buruk aplikasi, sampai skrg tidak bisa log in padahal baru aja isi saldo. Sdh hub call center 150911 tdk ada 1 operatorpun yg bicara. Menghabiskan pulsa aja. Mengubungi melalui chat dan email tidak ada tanggapan."
0,1,1,0,"Rekomended banget aplikasinya, selain mempermudah kita dalam transaksi online, juga ukuran aplikasinya yang tidak memakan banyak penyimpanan"
0,-1,-1,0,Aplikasi apa ini buat transaksi aja gak bisa mana urgent lagi habis top up saldo gak berubah di perbaiki lah
-1,-1,-1,0,"Update versi terbaru malah appsnya crash tiap buka di xiaomi, kirim email ke developer juga berhari hari no reply, chat via web juga yg balas bot. So where's the customer service?"
0,1,1,0,Sangat mudah untuk pembayaran dan sangat membantu sekali pokonya mantap lah
0,0,-1,-1,"Aplikasi telat memproses ,saya udah isi data , upgrade ke full service, katanya tunggu 1x24 jam tapi udah 3 hari masih dalam proses terus,"
0,-1,-1,0,"Oy bos, saya ada transaksi ni , gagal masuk nya, id transaksi dan resi lengkap padahal, dari banking udah berhasil, saya butuh dana nya cepat kok kendala?"
0,1,1,0,Aplikasi nya keren banget! Pembayaran untuk keperluan sehari-hari jadi lebih mudah berkat link ajað
0,-1,-1,0,"Aplikasi rusak, developer ga jelas,reset pin ga bisa,buat akun baru juga ga bisa, koneksi bermasalah ,yg bermasalah bukan koneksi nya sih, developer nya yg g guna,buat aplikasi tapi ga bertanggung jawab"
0,-1,-1,-1,"Entah kenapa email tidak terverifikasi. Kirim ulang email minta no pin. Ketika saya masukkan no pin, tidak jalan-jalan. Selalu mentok di no pin saja. Saya pun dapat kabar sinyal internet bermasalah. Saya pun log out dan ketika mencoba masuk lagi eh akun saya tidak dapat di akses alias terkunci"
-1,0,-1,-1,"Upgrade basic ke fullservis lama banget lebih dari 3 hari...ngga bisa ngobrol langsung sama cs lagi..kirim email malah ga ngebantu,chat juga sama ga ngebantu...padahal emng lagi dibutuhin,nelpon malah jawab otomatis...saya kasih bintang 5 biar bisa di baca"
0,1,1,0,"suka bangetttt sama tampilan aplikasinya, gampang buat dipahami"
0,-1,-1,-1,"saya dah top up malah upgrade ga bisa2 parah buat tarik tunai di alfamart,indomrt juga ga bisa kampreettt"
-1,-1,-1,0,"Kok Bisa Email belum ke verifikasi gw udah bisa transaksi sebelum sebelumnya, pas akun di blokir ya bingung, gak ada alat untuk reset pin lewat email, sumpah developernya ngaco. Mana support nya pada BOT semua, ngabis ngabisin pulsa aja nelponin call centernya tanpa ada solusi."
0,1,1,0,banguss aplikasi ini sangat berguna benget untuk kita yang suka transaksi non tunai jadi lebih mudah dan ga ribet ðð»ðð»
0,1,1,0,Recomended ni aplikasi link aja. Penggunaan nya pun mudah gak ribet. Fiturnya lengkap
0,-1,-1,0,"Akun saya tidak bisa login,keterangannya akun tidak dapat diakses,padahal sebelumnya bisa,saya logoutpun karna topup saya blm masuk dikira bug atau gimana,tetepi pas mau login kembali tidak bisa"
0,-1,-1,0,"Aplikasi gak guna , mau reset pin aja gak bisa, malah di bilang gak ada kuota , duitku ketahan di situ woyyy"
-1,1,-1,-1,"Aplikasinya sebenarnya sudah bagus dan bermanfaat, tapi CS nya kurang greget, masa update akun ke Full service prosesnya lama seperti orang antri se-negara, dan tidak ada solusi sama sekali dari CS ataupun email. Padahal pengisian data diri sudah benarÂ² sesusai kartu identitas tapi masih gagal dan harus suruh mengulang lagi. Tetap saja lagiÂ² prosesnya luama buangeett,,"
0,0,-1,-1,"Aplikasi apaan sih sebenarnya,,, masa saya upgrade akun ke full service nya lama bnget di proses nya,, saya nunggu udah 2 hari lebih tapi belum berhasil berhasil dalam proses aja teruss,,,di cantumkan nya 1x24 jam tapi eh udh mau 3 hari masih ttep aja dalam proses"
0,1,1,0,"Bener-bener suka sama aplikasi inii, tampilannya itu gabikin pusing makenya, sangat bermanfaat banget sih aplikasi iniið¥°"
0,0,-1,-1,"Upgrade ke full servicenya lama banget, katanya cuma 1Ã24 jam. Sangat menyebalkan"
0,0,-1,-1,"Kok upgrade ke akun full servis nya lama bgt, udah 3 hari masih dalam proses trs, Aplikasi jelek gak pantes di download."
-1,0,-1,-1,"Jangan sampe salah transfer ke sini deh, proses pengajuan dari basic ke full servicenya ga jelas.. di saat yg lain cuma butuh 10 menit sampe 1 jam dia doang yg udh LBH dri 1*24 jam ga ada kejelasan. Di saat yg lain punya customer service live chat dia doang yg masih pake robot ð"
0,1,1,0,"Aplikasinya lancar, fitur-fiturnya juga mudah di pahami, yang pasti mempermudah untuk transaksi di merchant-merchant, jadi sat set"
0,-1,-1,0,"Aplikasi ini gagal memuat halaman reset pin dengn alasan lostconnection, sangat aneh dan meresahkan, mohon admin dapt segera memperbaikinya"
0,-1,-1,0,Tolong donk min saya mau reset pin kok gk bisa bisa... Dulu gampang sekarang lebih susah.. Sampai sekarang akun saya masih ke blokir
-1,-1,-1,0,Sangat kecewa dengan layanan aplikasi link. Di upgrade. Udah 4 hari blm bisa jga transaksi. Lewat costoumer gak ada jawaban. Uang saya nyakut ini...
0,1,1,0,aplikasi ini bermanfaat banget sih karena memudahkan kita untuk melakukan transaksi apa aja gapake ribet selain itu fitur fitur nya juga lengkap
0,0,-1,0,"Aplikasi gak guna ,masak belum pernah daftar sudah di bajak sama orang nomernya"
-1,-1,-1,0,"beli paketan data 2x ga masuk padahal saldo udah kepotong, udh chat ke CS tapi tetep aja gaada pengembalian dana."
0,-1,-1,0,"Aplikasi linkAja ku gak bisa di buka,, gimana cara nya agar aku bisa membuka nya kembali,,,saldo di LinkAja ku masih banyak dan aku sudah lama menggunakan aplikasi linkAja,kenapa baru sekarang bermasalah,buat yang punya aplikasi mohon bantuan nya ya"
0,1,1,0,"Aplikasi ini keren, simple, dan sangat membantu juga hehe. Terimakasih LinkAja!"
-1,-1,-1,0,"Aplikasi penyedot uang ,dengan tulisan pending dan saldo tak kembali. Tlf cs di arahkan ke live chat,dr live chat antri tidak kunjung selesai . Hbs pulsa banyak, tanpa adanya kejelasan. Mantap aplikasi"
0,1,1,0,"aplikasinya sangat bagus dan reccomended! cara nya mudah dan tampilannya juga mudah dipahami, fitur yang tersedia lengkap"
-1,0,0,-1,"Yang bener aja, saya sudah deposit dan saya sudah melakukan upgrade dari akun basic ke full service sudah menunggu lebih dari 1x24 jam tapi belum jg diverifikasi. Saya kirim email, saya chat dengan agent tidak ada tanggapan. Tolong berikan pelayanan yg lebih baik lagi"
0,1,1,0,"Aplikasi ini sangat bermanfaat dan praktis untuk berbagai keperluan sehari-hari, kemudahannya terjamin"
-1,-1,-1,0,"Kenapa punyaku gak bisa login,sinyal bagus,bilangnya sinyal kurang bagus terus, Saya ini mau login lagi malah gak bisa,sudah email msih aja gak ada jawaban yang bisa buat login"
0,0,-1,-1,"upgrade full service ga bisa, basic terus entah kapan jadi full service"
-1,-1,-1,0,"Maaf kak ya INI gimna saya udah hampir seminnggu lupa pin tapi kok aplikasinya muat ulang atau koneksi anda tidak stabil padahal sinyal sudah ok wifi sudah ok. Sudah minta reset pin via call center email tetep gk ad respon. Trs saya dm twiter suruh langsung k aplikasi, pas d aplikasi ternyata tetep kayak gitu. Katanya kita sedang pemeliharaan sistem lah mau sampai kapan. Soalnya di link aja masih ada sisa saldonya"
0,-1,-1,0,Top up saldo dari bank BNI sudah 2x24 jam tapi belum masuk padahal transaksi sukses dan saldo Rekening sudah terpotong
0,-1,-1,0,"Parah banget ni aplikasi, tibang bayar payment 10k dari smlm sampai sekarang statusnya masih proses..hadehhhð"
0,1,1,0,"Aplikasi ini bener bener ngebantu aku bgtt buat pembayaran pulsa data, pembayaran listrik, transfer uang. Semuanya dengan mudah di lakuin dalam 1 aplikasi ini"
0,1,1,0,Aplikasinya sangat membantu dan recommended banget banyak banget filtur yang mempermudah transaksi the best pokonya
0,0,-1,0,"Sangat sulit masuk dilink aja..dan saya sudah mengikuti petunjuk dari YouTube,,tetap juga sulit masuk"
0,-1,-1,0,"Saya minta gati pin malah ga bisa, gagal login setelah itu, ini app niat g sih, padahal appnya ngelink dengan perbankan dan kai loh. Menyusahkan"
0,-1,1,0,"Ini aplikasi linkAja awal pertama saya pakai bagus, tapi kenapa sekarang sudah tidak bisa terbuka . Padahal ada saldo terisi. Saya sudh update, hapus cache tapi masi belum bisa terbuka aplikasinya."
-1,1,-1,0,"Ini tolong lebih diperhatikan lagi keluhan pelanggan ya. walapun ada vitur ""pusat bantuan"" ada email dan no yg bisa dihubungin. Tapi tetep respon dan penanganan nya lambat. Jadi terkesan dibiar-biar kan."
1,-1,-1,0,Pake aplikasi ini udh lama. Dari jaman nya masih TCash. Klok ada masalah lebih cepat komplain lewat fb. Buruk nya sering nya masalah klok mau transfer. Dan utk pengisian pulsa makin mahal dari pada merk sebelah. Makanya dgn berat hati mau meninggalkan aplikasi ini
0,1,1,0,"aplikasinya bagus sangat membantu, fiturnya juga keren, mudah dipahami dan sangat disarankan bagi penggunaâï¸"
-1,0,-1,0,"apk tidak layak pakai, kurang adanya pelayanan jika mengalami kesulitan"
0,0,-1,-1,"Applikasi link aja sebenarnya fungsi dan gunanya apa sih? Udah mau masuk 3 minggu memohon utk upgrade ke fullservice msh blm ada tanggapan, apakah operatornya sudah pada meninggal jd arwah. Heran gw ð¤ð¤"
0,1,1,1,"aplikasinya bagus banget, mempermudah dalam segala pembayaran. tampilannya juga menarik dan ga ribet. baguss buat orang yang pertama kali nyoba pengajuan."
0,1,1,0,"Aplikasi ter bestt bangett, sejak awal download belum pernah dapat kendala apapun. Semua transaksi cepat selesai dan fitur lengkap parah."
0,1,1,0,"Suka banget sama aplikasi LinkAja, sangat recommended dan praktis untuk transaksi yg serba cashless di zaman sekarang!!"
0,-1,-1,-1,"""Akun Tidak Dapat Diakses"" ?? Ternyata benar seperti ulasan2 yang lain. Nilai ratingnya sesuai. Prosedur masuk kembali setelah install ulang, merepotkan. Padahal kode login sesuai. Sampai 3x mengulang, akun masih tetap tidak bisa diakses. Uninstall aja lah.."
0,0,-1,-1,"Aplikasi apaan ni, gua kmren udah transaksi masak di sebutin gogle gua belom di verifikasi, mana saldo masih adaa, aduh2 mohon cepat di perbaiki yah"
0,-1,-1,0,Baru ini gunain aplikasi link ajah trsper gagal atow pending blom juga ada perbaikan padahal sudah 4 hari kerja jadi buat pihak link tolong di perbaiki aplikasi nyah biar penggunaan smakin senang
0,-1,1,0,Lumayan bagus sihh.. meskipun ada uang yg nyangkut gara2 kirim uang malah proses pending...
0,-1,-1,0,"Gmn nasib saldo sy yg 50k, lenyap tanpa bekas, tiket sdh ditutup, saldo gak balik, kapok sy top up emoney di linkaja, sistem nya sangat2 merugikan konsumen, top up di tempat lain aja"
0,1,1,0,"Alhamdulillah,sangat mudah,& sangat membantu saya yg disabilitas ini Aplikasi sangat bermanfaat,apalagi link syariah nya ðð»ðð»ðð» Untuk bayar tagihan listrik ga usah ke Alfamart lagi. Coba ada fitur untuk bayar angsuran kredit lebih makin mantap lagi ðð»ðð»ðð» Di tambah lagi fitur nya donk,biar bisa isi paket internet atau nambah masa aktif kartu maxis Malaysia"
-1,0,-1,0,"Ini aplikasi parah jgn di pake dah kemarin saya dapat kiriman uang, trs uang nya ga da di saldo sedangkan si pengirim menunjukan bukti dengan benar, dan lagi saya coba komplain ke cs nya tdak ada jawaban dan tidak ada respon kalo bgini trs sama ajah dngan penipuan"
-1,-1,-1,0,"Saya bertransaksi melalui QR dan sudah 3 hari lenyap entah kemana uangnya, keterangan di aplikasi dari tanggal 7 januari 2024 masih ""dalam proses"" tapi saldo sudah terpotong dan yang jadi aneh nya ke si penerima yang saha tuju pun tidak ada.. Saya sudah berusaha dengN menghubungi live chat, ke email bahkan tlp ke no call center, tp susah nya minta ampun tidak ada respon dan hanya ada tulisan ""sedang dalam antrian"" tolong diperbaiki live chatt nya supaya fast respons. Saya kecewa... Terima Kasih"
0,1,1,0,"Memiliki berbagai macam fitur yg mudah di pahami, dan memudahkan dalam bertransaksi dimanapun dan kapanpun"
0,1,1,0,"Karena udah jaman dimana mana transaksi pake E-wallet, ini salah satu apk yang recommended. Dimana aja bisa bayar pake link aja. Buat mahasiswa kaya aku, bayar segala urusan kos gampang banget"
0,1,1,0,"Aplikasi nya bagus karena bisa memudahkan semua pembayaran, topup juga mudah bgt, sangat membantu aplikasinya.. semoga makin banyak promonya yaa"
-1,-1,-1,0,Gimana ini pelayanan linkaja. Suka lemot/eror. Pas scan masuk parkir area stasiun ga bisa
0,1,1,0,Aplikasi link aja sangat membantu. Mudah di acsess fitur2 nya lengkap. Sangat rekomendasi dijadikan alat transaksi.
0,1,1,0,"Aplikasinya mudah digunakan, tampilannya juga enggak ribet. Pokoknya baguss bgt pake LinkAja"
0,1,1,0,"Aplikasi sederhana namun canggih dan keren, mempermudahkan pembayaran secara digital. Sekarang ga perlu jauh-jauh lagi deh buat bayar token listrik, isi pulsa dan lainnya."
0,-1,-1,-1,"Agk kecewa, krn sering error dan tdk responsif. Verifikasi email diminta lagi. Pdhl kn sdh. Apknya mhn di pantau...nih admin."
-1,-1,0,0,"Gak ada respon dari CS chat keluhan untuk buka blokir/reset PIN berhari-hari masih dalam antrian, tiba-tiba ada email masuk tiket keluhan/pengaduan ditutup. Padahal gak ada respon dari CS, masalah belum selesai masih belum bisa login."
0,1,1,0,"udah buat transfer gampang, buat top up juga gampang, mau isi pulsa sat set sat set, rekomended buat orang kaya saya yg males bawa2 dompet kemana2"
0,1,1,0,"Cara yg mudah,praktis, no ribet. Bisa kapan saja 24jam nonstop. LIKE"
-1,-1,-1,0,"Ini bagaimana bos, saya mau transfer kok tidak bisa... Di suruh tlp call Centre sampe abis pulsanya malah dengerin robot ngomong. Kalo begini saya pindahin aja duit saya di aplikasi nih. Kok aneh saldo banyak, transfer gk bisa, giliran beli pulsa bisa. Tolong di respon dong"
0,1,1,0,Aplikasi sangat membantu saya dalam mengelola ke uanga. Rekomendet banget sih apk ini
0,1,1,1,"Daftarnya simple banget, trus lengkap banget semua kebutuhan mulai dari bayar listrik, pulsa, terutama buat kereta krl jadi lebih gampang bayar ini itu. Dan jg lebih simpel jadi gausah bawa bawa dompet deh cukup scan udah kelar"
